x0,x1,x2,x3,x4,x5,y
0.4,0.8,10.0,1000.0,5.0,0.3154,0.00047427
0.4,0.8,10.0,1000.0,5.0,1.0511,0.0047427
0.4,0.8,10.0,1000.0,5.0,0.46965,0.00071141
0.4,0.8,10.0,1000.0,5.0,0.61821,0.00094855
0.6,0.8,20.0,1000.0,7.5,0.20687,0.00051815
0.6,0.8,20.0,1000.0,7.5,0.95528,0.0051815
0.6,0.8,20.0,1000.0,7.5,0.96011,0.0056997
0.4,0.8,10.0,1000.0,5.0,0.75593,0.0011857
0.6,0.8,20.0,1000.0,7.5,0.96841,0.0067359
0.6,0.8,20.0,1000.0,7.5,0.97187,0.0072541
0.6,0.8,20.0,1000.0,7.5,0.97504,0.0077723
0.6,0.8,20.0,1000.0,7.5,0.97795,0.0082904
0.4,1.0,6.0,1000.0,5.0,0.31902,0.00041754
0.4,1.0,6.0,1000.0,5.0,1.1361,0.0041754
0.2,0.6,4.0,1000.0,5.0,0.26156,0.00020813
0.4,1.0,6.0,1000.0,5.0,1.1742,0.0050105
0.4,1.0,6.0,1000.0,5.0,1.1902,0.0054281
0.4,1.0,6.0,1000.0,5.0,1.2043,0.0058456
0.4,1.0,6.0,1000.0,5.0,1.2185,0.0062632
0.2,0.6,4.0,1000.0,5.0,1.2199,0.0020813
0.4,1.0,6.0,1000.0,5.0,1.2455,0.0070983
0.4,1.0,6.0,1000.0,5.0,1.2572,0.0075158
0.4,1.0,6.0,1000.0,5.0,1.2683,0.0079333
0.4,1.0,6.0,1000.0,5.0,1.2326,0.0066807
0.4,1.0,6.0,1000.0,5.0,1.2797,0.0083509
0.4,1.0,6.0,1000.0,5.0,0.88274,0.0012526
0.4,1.0,6.0,1000.0,5.0,0.95805,0.0016702
0.4,1.0,6.0,1000.0,5.0,1.0083,0.0020877
0.4,1.0,6.0,1000.0,5.0,1.037,0.0025053
0.2,0.6,4.0,1000.0,5.0,1.2803,0.0024976
0.4,1.0,6.0,1000.0,5.0,1.0963,0.0033404
0.4,1.0,6.0,1000.0,5.0,1.1175,0.0037579
0.4,1.0,6.0,1000.0,5.0,1.0682,0.0029228
0.2,0.8,10.0,1000.0,5.0,1.017,0.0011332
0.2,0.8,10.0,1000.0,5.0,1.0241,0.0012141
0.2,0.8,10.0,1000.0,5.0,1.0312,0.001295
0.2,0.8,10.0,1000.0,5.0,1.0382,0.001376
0.2,0.8,10.0,1000.0,5.0,1.0452,0.0014569
0.2,0.8,10.0,1000.0,5.0,1.052,0.0015379
0.2,0.8,10.0,1000.0,5.0,1.01,0.0010522
0.2,0.8,10.0,1000.0,5.0,1.0588,0.0016188
0.2,0.8,10.0,1000.0,5.0,0.23172,0.00016188
0.2,0.8,10.0,1000.0,5.0,0.34663,0.00024282
0.2,0.8,10.0,1000.0,5.0,0.57206,0.0004047
0.2,0.8,10.0,1000.0,5.0,0.6813,0.00048564
0.2,0.8,10.0,1000.0,5.0,0.78692,0.00056658
0.2,0.8,10.0,1000.0,5.0,0.88136,0.00064752
0.2,0.8,10.0,1000.0,5.0,0.9296,0.00072846
0.2,0.8,10.0,1000.0,5.0,0.46026,0.00032376
0.4,0.8,20.0,1000.0,5.0,0.96611,0.002142
0.4,0.8,20.0,1000.0,5.0,0.97337,0.0024097
0.6,0.8,3.0,1000.0,7.5,0.25991,0.00065118
0.6,0.8,3.0,1000.0,7.5,1.2284,0.0065118
0.6,0.8,3.0,1000.0,7.5,1.2647,0.007163
0.6,0.8,3.0,1000.0,7.5,1.3008,0.0078142
0.6,0.8,3.0,1000.0,7.5,1.3378,0.0084654
0.6,0.8,3.0,1000.0,7.5,1.3734,0.0091166
0.6,0.8,3.0,1000.0,7.5,1.4059,0.0097678
0.6,0.8,3.0,1000.0,7.5,1.4354,0.010419
0.6,0.8,3.0,1000.0,7.5,1.4634,0.01107
0.6,0.8,3.0,1000.0,7.5,1.4922,0.011721
0.6,0.8,3.0,1000.0,7.5,1.5203,0.012373
0.6,0.8,3.0,1000.0,7.5,0.51354,0.0013024
0.6,0.8,3.0,1000.0,7.5,1.5472,0.013024
0.6,0.8,3.0,1000.0,7.5,0.7436,0.0019536
0.6,0.8,3.0,1000.0,7.5,0.89979,0.0026047
0.6,0.8,3.0,1000.0,7.5,0.98392,0.0032559
0.6,0.8,3.0,1000.0,7.5,1.0267,0.0039071
0.6,0.8,3.0,1000.0,7.5,1.0799,0.0045583
0.6,0.8,3.0,1000.0,7.5,1.1339,0.0052095
0.6,0.8,3.0,1000.0,7.5,1.1845,0.0058607
0.2,1.0,10.0,1000.0,5.0,0.12878,7.9653e-05
0.4,0.6,6.0,1000.0,6.667,1.0277,0.0034675
0.2,0.8,20.0,1000.0,5.0,0.078973,5.5113e-05
0.2,1.0,10.0,1000.0,5.0,0.98594,0.00079653
0.2,0.8,20.0,1000.0,5.0,0.83417,0.00060625
0.2,0.8,20.0,1000.0,5.0,0.89548,0.00066136
0.2,0.8,20.0,1000.0,5.0,0.943,0.00071647
0.2,0.8,20.0,1000.0,5.0,0.96802,0.00077158
0.2,1.0,10.0,1000.0,5.0,1.006,0.00087618
0.2,0.8,20.0,1000.0,5.0,0.98502,0.00088181
0.2,0.8,20.0,1000.0,5.0,0.99352,0.00093692
0.2,0.8,20.0,1000.0,5.0,0.99893,0.00099204
0.2,0.8,20.0,1000.0,5.0,1.0005,0.0010472
0.2,1.0,10.0,1000.0,5.0,1.0134,0.00095583
0.2,0.8,20.0,1000.0,5.0,1.0021,0.0011023
0.2,0.8,20.0,1000.0,5.0,0.97652,0.0008267
0.2,0.8,20.0,1000.0,5.0,0.15794,0.00011023
0.2,0.8,20.0,1000.0,5.0,0.23667,0.00016534
0.2,1.0,10.0,1000.0,5.0,1.0211,0.0010355
0.2,0.8,20.0,1000.0,5.0,0.31496,0.00022045
0.2,0.8,20.0,1000.0,5.0,0.39275,0.00027557
0.4,0.6,6.0,1000.0,6.667,1.0539,0.0039629
0.2,0.8,20.0,1000.0,5.0,0.69416,0.00049602
0.2,1.0,10.0,1000.0,5.0,1.0287,0.0011151
0.2,0.8,20.0,1000.0,5.0,0.46977,0.00033068
0.2,0.8,20.0,1000.0,5.0,0.62086,0.00044091
0.2,0.8,20.0,1000.0,5.0,0.54587,0.00038579
0.2,1.0,10.0,1000.0,5.0,1.0364,0.0011948
0.2,1.0,10.0,1000.0,5.0,1.0441,0.0012744
0.4,0.6,3.0,1000.0,6.667,1.3462,0.0054559
0.4,0.6,6.0,1000.0,6.667,1.0786,0.0044582
0.2,1.0,10.0,1000.0,5.0,0.25723,0.00015931
0.6,1.0,20.0,1000.0,6.0,0.95812,0.0044196
0.6,0.8,4.0,1000.0,7.5,0.28552,0.00071659
0.6,0.8,4.0,1000.0,7.5,1.1585,0.0071659
0.6,0.8,4.0,1000.0,7.5,1.1846,0.0078825
0.6,0.8,4.0,1000.0,7.5,1.2092,0.0085991
0.6,0.8,4.0,1000.0,7.5,1.2348,0.0093156
0.6,0.8,4.0,1000.0,7.5,1.2595,0.010032
0.6,0.8,4.0,1000.0,7.5,1.2819,0.010749
0.2,0.6,10.0,1000.0,5.0,0.21245,0.00016898
0.6,0.8,4.0,1000.0,7.5,1.3215,0.012182
0.6,0.8,4.0,1000.0,7.5,1.3404,0.012899
0.6,0.8,4.0,1000.0,7.5,1.3593,0.013615
0.6,0.8,4.0,1000.0,7.5,0.56015,0.0014332
